426,182,0,1703353290384356,190
663,184,0,1703353290384356,190
620,235,0,1703353290384356,190
147,196,0,1703353290384357,191
888,195,0,1703353290384357,191
1169,211,0,1703353290384357,191
929,592,0,1703353290384359,193
898,629,0,1703353290384360,194
289,539,0,1703353290384360,194
1098,531,0,1703353290384361,195
982,572,0,1703353290384361,195
182,688,0,1703353290384361,195
249,688,0,1703353290384361,195
585,699,0,1703353290384361,195
1266,663,0,1703353290384362,196
894,660,0,1703353290384362,196
1006,664,0,1703353290384362,196
381,671,0,1703353290384362,196
280,342,0,1703353290384363,197
1204,347,0,1703353290384364,198
978,453,0,1703353290384365,199
1190,453,0,1703353290384365,199
52,470,0,1703353290384365,199
806,404,0,1703353290384365,199
410,76,0,1703353290384368,202
389,571,0,1703353290384370,204
557,652,0,1703353290384370,204
952,329,0,1703353290384372,206
96,286,0,1703353290384372,206
674,455,0,1703353290384373,207
1208,453,0,1703353290384373,207
722,413,0,1703353290384374,208
274,213,0,1703353290384375,209
605,75,0,1703353290384376,210
840,608,0,1703353290384378,212
240,560,0,1703353290384379,213
797,544,0,1703353290384379,213
643,700,0,1703353290384379,213
579,716,0,1703353290384380,214
1253,453,0,1703353290384382,216
506,472,0,1703353290384382,216
1007,419,0,1703353290384382,216
101,414,0,1703353290384383,217
529,394,0,1703353290384383,217
633,132,0,1703353290384383,217
1256,580,0,1703353290384386,220
366,621,0,1703353290384387,221
870,688,0,1703353290384388,222
696,689,0,1703353290384388,222
972,484,0,1703353290384390,224
1040,470,0,1703353290384391,225
677,397,0,1703353290384391,225
459,129,0,1703353290384392,226
898,147,0,1703353290384392,226
134,154,0,1703353290384392,226
1019,255,0,1703353290384393,227
243,199,0,1703353290384393,227
563,213,0,1703353290384393,227
328,578,0,1703353290384395,229
924,602,0,1703353290384396,230
473,526,0,1703353290384397,231
108,688,0,1703353290384397,231
1269,675,0,1703353290384397,231
1116,663,0,1703353290384398,232
773,331,0,1703353290384399,233
1173,498,0,1703353290384400,234
1048,233,0,1703353290384401,235
483,199,0,1703353290384402,236
1268,120,0,1703353290384402,236
349,23,0,1703353290384404,238
1019,42,0,1703353290384404,238
656,574,0,1703353290384406,240
428,499,0,1703353290384408,242
1195,455,0,1703353290384408,242
867,441,0,1703353290384409,243
849,386,0,1703353290384409,243
1067,190,0,1703353290384410,244
558,141,0,1703353290384410,244
291,199,0,1703353290384411,245
556,199,0,1703353290384411,245
1268,7,0,1703353290384412,246
697,550,0,1703353290384414,248
621,653,0,1703353290384415,249
277,648,0,1703353290384415,249
22,663,0,1703353290384415,249
1273,378,0,1703353290384416,250
51,270,0,1703353290384417,251
903,313,0,1703353290384417,251
1047,505,0,1703353290384417,251
863,453,0,1703353290384418,252
1017,453,0,1703353290384418,252
861,185,0,1703353290384419,253
1176,235,0,1703353290384419,253
659,239,0,1703353290384419,253
541,211,0,1703353290384420,254
871,199,0,1703353290384420,254
671,625,0,1703353290384423,257
657,540,0,1703353290384424,258
990,532,0,1703353290384424,258
429,689,0,1703353290384424,258
875,653,0,1703353290384424,258
988,666,0,1703353290384425,259
1136,364,0,1703353290384426,260
98,270,0,1703353290384426,260
907,318,0,1703353290384427,261
406,453,0,1703353290384427,261
664,453,0,1703353290384427,261
857,428,0,1703353290384428,262
242,427,0,1703353290384428,262
628,228,0,1703353290384429,263
391,199,0,1703353290384430,264
738,199,0,1703353290384430,264
878,199,0,1703353290384430,264
1061,120,0,1703353290384430,264
155,108,0,1703353290384430,264
356,688,0,1703353290384433,267
810,666,0,1703353290384434,268
950,270,0,1703353290384435,269
251,453,0,1703353290384436,270
1121,453,0,1703353290384436,270
339,414,0,1703353290384437,271
890,187,0,1703353290384437,271
509,212,0,1703353290384438,272
793,218,0,1703353290384438,272
269,199,0,1703353290384438,272
430,120,0,1703353290384439,273
966,103,0,1703353290384439,273
394,15,0,1703353290384440,274
598,588,0,1703353290384441,275
475,695,0,1703353290384442,276
515,667,0,1703353290384443,277
760,491,0,1703353290384444,278
829,461,0,1703353290384445,279
942,453,0,1703353290384445,279
1060,453,0,1703353290384445,279
467,107,0,1703353290384447,281
1025,44,0,1703353290384448,282
49,621,0,1703353290384450,284
1051,565,0,1703353290384450,284
1105,565,0,1703353290384450,284
88,700,0,1703353290384451,285
800,329,0,1703353290384452,286
718,369,0,1703353290384452,286
341,453,0,1703353290384453,287
933,453,0,1703353290384453,287
762,138,0,1703353290384454,288
1028,199,0,1703353290384455,289
781,106,0,1703353290384456,290
262,91,0,1703353290384456,290
290,588,0,1703353290384457,291
468,695,0,1703353290384459,293
338,649,0,1703353290384459,293
964,663,0,1703353290384459,293
885,340,0,1703353290384461,295
66,453,0,1703353290384462,296
286,453,0,1703353290384462,296
700,455,0,1703353290384462,296
259,199,0,1703353290384464,298
618,199,0,1703353290384464,298
1052,199,0,1703353290384464,298
1173,199,0,1703353290384464,298
514,14,0,1703353290384465,299
977,513,0,1703353290384467,301
81,663,0,1703353290384468,302
40,366,0,1703353290384469,303
715,462,0,1703353290384470,304
921,471,0,1703353290384470,304
1060,426,0,1703353290384471,305
368,445,0,1703353290384471,305
359,386,0,1703353290384471,305
733,124,0,1703353290384473,307
974,96,0,1703353290384473,307
99,595,0,1703353290384475,309
375,516,0,1703353290384476,310
1119,563,0,1703353290384476,310
516,711,0,1703353290384477,311
1017,713,0,1703353290384477,311
428,378,0,1703353290384478,312
509,420,0,1703353290384479,313
1145,392,0,1703353290384480,314
538,386,0,1703353290384480,314
570,255,0,1703353290384481,315
991,199,0,1703353290384481,315
1237,199,0,1703353290384481,315
505,120,0,1703353290384482,316
172,107,0,1703353290384482,316
1062,10,0,1703353290384483,317
199,48,0,1703353290384483,317
668,582,0,1703353290384484,318
850,684,0,1703353290384485,319
815,378,0,1703353290384487,321
1217,270,0,1703353290384487,321
494,453,0,1703353290384488,322
32,421,0,1703353290384489,323
560,427,0,1703353290384489,323
792,414,0,1703353290384489,323
783,386,0,1703353290384489,323
542,187,0,1703353290384490,324
660,582,0,1703353290384492,326
242,565,0,1703353290384494,328
305,270,0,1703353290384496,330
1099,453,0,1703353290384496,330
597,468,0,1703353290384497,331
176,386,0,1703353290384497,331
474,386,0,1703353290384497,331
740,141,0,1703353290384498,332
328,235,0,1703353290384498,332
832,224,0,1703353290384498,332
1140,70,0,1703353290384500,334
73,15,0,1703353290384500,334
1210,60,0,1703353290384501,335
646,604,0,1703353290384502,336
1202,540,0,1703353290384503,337
719,554,0,1703353290384503,337
1227,675,0,1703353290384503,337
991,687,0,1703353290384503,337
416,290,0,1703353290384505,339
1072,453,0,1703353290384506,340
493,448,0,1703353290384506,340
1022,397,0,1703353290384507,341
1136,386,0,1703353290384507,341
1230,182,0,1703353290384507,341
751,91,0,1703353290384509,343
671,59,0,1703353290384510,344
344,578,0,1703353290384510,344
565,516,0,1703353290384512,346
656,652,0,1703353290384512,346
612,671,0,1703353290384512,346
200,326,0,1703353290384513,347
37,270,0,1703353290384514,348
919,270,0,1703353290384514,348
984,313,0,1703353290384514,348
1096,503,0,1703353290384515,349
506,509,0,1703353290384515,349
12,453,0,1703353290384515,349
290,453,0,1703353290384515,349
636,453,0,1703353290384515,349
346,426,0,1703353290384516,350
425,386,0,1703353290384516,350
829,386,0,1703353290384516,350
885,386,0,1703353290384516,350
1138,386,0,1703353290384516,350
1244,386,0,1703353290384516,350
226,158,0,1703353290384516,350
764,187,0,1703353290384517,351
320,239,0,1703353290384517,351
1073,111,0,1703353290384518,352
1264,526,0,1703353290384521,355
2,451,0,1703353290384524,358
513,453,0,1703353290384524,358
686,468,0,1703353290384524,358
1093,140,0,1703353290384525,359
1,243,0,1703353290384525,359
117,578,0,1703353290384527,361
36,588,0,1703353290384528,362
507,613,0,1703353290384529,363
540,516,0,1703353290384529,363
105,535,0,1703353290384529,363
202,335,0,1703353290384531,365
402,270,0,1703353290384531,365
1254,289,0,1703353290384531,365
249,501,0,1703353290384532,366
149,511,0,1703353290384532,366
177,386,0,1703353290384533,367
997,386,0,1703353290384533,367
1265,386,0,1703353290384533,367
311,171,0,1703353290384533,367
1139,235,0,1703353290384534,368
465,584,0,1703353290384536,370
914,632,0,1703353290384537,371
1093,514,0,1703353290384538,372
1206,711,0,1703353290384539,373
177,381,0,1703353290384540,374
269,372,0,1703353290384540,374
944,292,0,1703353290384540,374
815,453,0,1703353290384541,375
107,386,0,1703353290384542,376
1235,386,0,1703353290384542,376
166,389,0,1703353290384542,376
863,181,0,1703353290384542,376
917,119,0,1703353290384543,377
130,378,0,1703353290384548,382
1255,417,0,1703353290384549,383
74,411,0,1703353290384550,384
379,386,0,1703353290384550,384
923,394,0,1703353290384550,384
722,11,0,1703353290384552,386
1081,514,0,1703353290384554,388
756,521,0,1703353290384554,388
1053,532,0,1703353290384555,389
282,652,0,1703353290384555,389
864,665,0,1703353290384555,389
689,339,0,1703353290384556,390
540,386,0,1703353290384558,392
652,386,0,1703353290384558,392
684,386,0,1703353290384558,392
976,386,0,1703353290384558,392
1127,386,0,1703353290384558,392
1150,139,0,1703353290384559,393
757,80,0,1703353290384560,394
857,534,0,1703353290384563,397
684,710,0,1703353290384564,398
809,272,0,1703353290384565,399
1131,502,0,1703353290384565,399
10,386,0,1703353290384566,400
81,386,0,1703353290384566,400
151,386,0,1703353290384566,400
782,386,0,1703353290384566,400
643,143,0,1703353290384567,401
919,254,0,1703353290384567,401
1092,104,0,1703353290384568,402
1012,45,0,1703353290384569,403
663,535,0,1703353290384571,405
1113,470,0,1703353290384574,408
610,415,0,1703353290384574,408
841,386,0,1703353290384575,409
556,226,0,1703353290384575,409
1257,120,0,1703353290384576,410
587,291,0,1703353290384581,415
1146,313,0,1703353290384581,415
928,120,0,1703353290384584,418
520,660,0,1703353290384587,421
770,329,0,1703353290384588,422
1184,323,0,1703353290384589,423
1158,504,0,1703353290384590,424
50,453,0,1703353290384590,424
688,386,0,1703353290384591,425
1121,161,0,1703353290384591,425
1241,108,0,1703353290384592,426
724,671,0,1703353290384596,430
492,391,0,1703353290384599,433
14,385,0,1703353290384599,433
722,166,0,1703353290384599,433
516,246,0,1703353290384600,434
785,110,0,1703353290384601,435
706,111,0,1703353290384601,435
688,107,0,1703353290384601,435
926,55,0,1703353290384602,436
725,627,0,1703353290384603,437
881,322,0,1703353290384606,440
479,270,0,1703353290384606,440
1163,431,0,1703353290384607,441
1007,182,0,1703353290384608,442
1166,140,0,1703353290384608,442
238,107,0,1703353290384610,444
398,94,0,1703353290384610,444
672,718,0,1703353290384614,448
166,317,0,1703353290384615,449
1013,480,0,1703353290384615,449
1277,478,0,1703353290384616,450
962,419,0,1703353290384616,450
357,411,0,1703353290384616,450
470,55,0,1703353290384619,453
1261,711,0,1703353290384622,456
1223,450,0,1703353290384624,458
937,633,0,1703353290384628,462
874,514,0,1703353290384629,463
474,664,0,1703353290384629,463
328,711,0,1703353290384630,464
1271,289,0,1703353290384631,465
603,492,0,1703353290384632,466
436,481,0,1703353290384632,466
1260,455,0,1703353290384632,466
560,417,0,1703353290384633,467
897,111,0,1703353290384635,469
1087,91,0,1703353290384635,469
471,23,0,1703353290384636,470
203,49,0,1703353290384636,470
467,516,0,1703353290384637,471
973,540,0,1703353290384638,472
38,718,0,1703353290384639,473
885,330,0,1703353290384640,474
990,417,0,1703353290384641,475
920,243,0,1703353290384642,476
1055,111,0,1703353290384643,477
632,711,0,1703353290384647,481
244,378,0,1703353290384648,482
777,290,0,1703353290384648,482
318,468,0,1703353290384649,483
377,129,0,1703353290384650,484
655,201,0,1703353290384651,485
1259,113,0,1703353290384651,485
177,14,0,1703353290384652,486
512,526,0,1703353290384654,488
742,568,0,1703353290384655,489
930,655,0,1703353290384655,489
1128,658,0,1703353290384655,489
1123,322,0,1703353290384656,490
600,303,0,1703353290384657,491
1036,458,0,1703353290384658,492
1202,423,0,1703353290384658,492
652,182,0,1703353290384659,493
996,143,0,1703353290384659,493
1191,157,0,1703353290384659,493
905,221,0,1703353290384660,494
117,114,0,1703353290384661,495
932,107,0,1703353290384661,495
1237,84,0,1703353290384662,496
829,633,0,1703353290384663,497
791,516,0,1703353290384664,498
1272,537,0,1703353290384664,498
15,560,0,1703353290384664,498
184,303,0,1703353290384666,500
504,484,0,1703353290384667,501
791,231,0,1703353290384668,502
596,114,0,1703353290384669,503
134,107,0,1703353290384670,504
1076,107,0,1703353290384670,504
757,516,0,1703353290384672,506
1087,665,0,1703353290384673,507
739,332,0,1703353290384674,508
222,496,0,1703353290384675,509
1057,406,0,1703353290384676,510
582,389,0,1703353290384676,510
1141,254,0,1703353290384677,511
670,203,0,1703353290384677,511
617,109,0,1703353290384678,512
754,107,0,1703353290384678,512
682,587,0,1703353290384680,514
221,538,0,1703353290384681,515
1011,649,0,1703353290384681,515
1209,711,0,1703353290384682,516
624,718,0,1703353290384682,516
830,378,0,1703353290384683,517
636,503,0,1703353290384684,518
61,420,0,1703353290384684,518
702,254,0,1703353290384686,520
818,31,0,1703353290384687,521
202,625,0,1703353290384689,523
642,625,0,1703353290384689,523
1177,669,0,1703353290384690,524
1267,340,0,1703353290384691,525
619,301,0,1703353290384691,525
923,431,0,1703353290384692,526
577,215,0,1703353290384694,528
985,702,0,1703353290384698,532
185,346,0,1703353290384699,533
1127,491,0,1703353290384700,534
315,397,0,1703353290384701,535
278,107,0,1703353290384703,537
1013,107,0,1703353290384703,537
166,10,0,1703353290384703,537
771,34,0,1703353290384704,538
1001,631,0,1703353290384705,539
954,552,0,1703353290384706,540
1071,711,0,1703353290384707,541
1088,718,0,1703353290384707,541
1214,501,0,1703353290384708,542
937,107,0,1703353290384711,545
489,312,0,1703353290384716,550
260,468,0,1703353290384717,551
1279,431,0,1703353290384717,551
583,408,0,1703353290384717,551
252,391,0,1703353290384718,552
877,167,0,1703353290384718,552
1102,140,0,1703353290384718,552
320,107,0,1703353290384720,554
438,107,0,1703353290384720,554
827,107,0,1703353290384720,554
96,67,0,1703353290384720,554
279,14,0,1703353290384720,554
717,515,0,1703353290384722,556
814,519,0,1703353290384723,557
736,540,0,1703353290384723,557
175,373,0,1703353290384725,559
235,483,0,1703353290384726,560
1123,457,0,1703353290384726,560
198,448,0,1703353290384726,560
1161,433,0,1703353290384726,560
950,166,0,1703353290384727,561
191,175,0,1703353290384727,561
111,107,0,1703353290384729,563
573,107,0,1703353290384729,563
939,107,0,1703353290384729,563
684,568,0,1703353290384732,566
930,700,0,1703353290384732,566
1110,683,0,1703353290384732,566
85,389,0,1703353290384735,569
962,391,0,1703353290384735,569
436,114,0,1703353290384737,571
123,109,0,1703353290384737,571
595,107,0,1703353290384737,571
13,672,0,1703353290384740,574
6,294,0,1703353290384742,576
1237,501,0,1703353290384742,576
102,494,0,1703353290384743,577
339,468,0,1703353290384743,577
690,391,0,1703353290384744,578
209,167,0,1703353290384744,578
1250,146,0,1703353290384744,578
892,221,0,1703353290384745,579
1034,107,0,1703353290384746,580
952,44,0,1703353290384747,581
484,60,0,1703353290384747,581
874,617,0,1703353290384748,582
1238,535,0,1703353290384749,583
19,301,0,1703353290384751,585
646,301,0,1703353290384751,585
720,396,0,1703353290384752,586
584,182,0,1703353290384753,587
290,192,0,1703353290384754,588
2,195,0,1703353290384754,588
487,107,0,1703353290384755,589
896,107,0,1703353290384755,589
510,78,0,1703353290384755,589
602,59,0,1703353290384756,590
1259,581,0,1703353290384756,590
961,586,0,1703353290384757,591
728,666,0,1703353290384758,592
255,704,0,1703353290384759,593
586,333,0,1703353290384759,593
1147,299,0,1703353290384760,594
850,111,0,1703353290384763,597
618,107,0,1703353290384763,597
786,61,0,1703353290384764,598
811,652,0,1703353290384766,600
291,704,0,1703353290384767,601
750,499,0,1703353290384768,602
522,187,0,1703353290384769,603
592,190,0,1703353290384770,604
1104,146,0,1703353290384770,604
925,219,0,1703353290384771,605
1255,111,0,1703353290384771,605
155,107,0,1703353290384772,606
1198,107,0,1703353290384772,606
882,31,0,1703353290384772,606
478,590,0,1703353290384773,607
268,537,0,1703353290384774,608
978,541,0,1703353290384774,608
515,651,0,1703353290384775,609
907,670,0,1703353290384775,609
432,405,0,1703353290384778,612
517,166,0,1703353290384778,612
1106,187,0,1703353290384778,612
1133,143,0,1703353290384778,612
413,107,0,1703353290384780,614
874,107,0,1703353290384780,614
759,586,0,1703353290384781,615
572,630,0,1703353290384782,616
1078,559,0,1703353290384783,617
525,643,0,1703353290384783,617
341,711,0,1703353290384784,618
867,457,0,1703353290384786,620
593,167,0,1703353290384787,621
21,166,0,1703353290384787,621
852,168,0,1703353290384787,621
1112,119,0,1703353290384788,622
544,107,0,1703353290384789,623
619,107,0,1703353290384789,623
444,91,0,1703353290384789,623
979,287,0,1703353290384793,627
1239,290,0,1703353290384793,627
756,307,0,1703353290384793,627
537,491,0,1703353290384794,628
249,166,0,1703353290384795,629
382,177,0,1703353290384795,629
334,140,0,1703353290384795,629
809,44,0,1703353290384798,632
6,598,0,1703353290384799,633
1218,623,0,1703353290384799,633
1103,566,0,1703353290384800,634
808,571,0,1703353290384800,634
962,690,0,1703353290384800,634
1059,351,0,1703353290384802,636
594,455,0,1703353290384803,637
913,177,0,1703353290384804,638
1008,182,0,1703353290384804,638
466,146,0,1703353290384804,638
1245,239,0,1703353290384805,639
1232,228,0,1703353290384805,639
343,107,0,1703353290384806,640
551,22,0,1703353290384807,641
501,701,0,1703353290384809,643
1026,698,0,1703353290384809,643
855,314,0,1703353290384811,645
922,468,0,1703353290384812,646
1022,389,0,1703353290384813,647
884,166,0,1703353290384813,647
40,208,0,1703353290384814,648
270,193,0,1703353290384814,648
437,107,0,1703353290384815,649
227,97,0,1703353290384815,649
398,605,0,1703353290384817,651
846,536,0,1703353290384818,652
975,641,0,1703353290384818,652
437,718,0,1703353290384819,653
601,344,0,1703353290384820,654
454,499,0,1703353290384820,654
1238,446,0,1703353290384821,655
1167,410,0,1703353290384822,656
1101,390,0,1703353290384822,656
374,166,0,1703353290384822,656
349,170,0,1703353290384822,656
530,242,0,1703353290384823,657
434,246,0,1703353290384824,658
1279,107,0,1703353290384824,658
107,78,0,1703353290384825,659
154,35,0,1703353290384826,660
278,56,0,1703353290384826,660
1022,658,0,1703353290384828,662
794,704,0,1703353290384829,663
784,326,0,1703353290384829,663
917,322,0,1703353290384829,663
663,257,0,1703353290384830,664
84,301,0,1703353290384830,664
710,461,0,1703353290384831,665
461,448,0,1703353290384831,665
115,451,0,1703353290384831,665
526,468,0,1703353290384831,665
426,413,0,1703353290384832,666
1029,241,0,1703353290384833,667
1150,101,0,1703353290384834,668
227,369,0,1703353290384838,672
963,276,0,1703353290384838,672
404,456,0,1703353290384839,673
288,477,0,1703353290384839,673
1000,419,0,1703353290384840,674
